Bio 18,Central California,Male,Hispanic or Latino,Junior,41,Biological Sciences,NA,12,2,Yes: Math 15 at UC Merced,No,Visual,40,September,20,69,10.5,168,2000,5,1,0,6,Facebook,Android,Kansas City Royals,Oakland Raiders,Los Angeles Lakers,Toronto Maple Leafs,50,60,0,1,16,Yes,off-campus house in Merced,5,2,0,50,60,car,100,0,public school,0,Yes,50,"Bookstore\, Marketplace\, and/or the Lantern",No,No,Yes,2.2,married,50,80,50,No (but planning to pledge in the future),No,30,100,0,50000,50,20,10,20,No,20,50,30,No,Single,green,16,80,4,7,0,4,0,holidays,100,51,2,The Witcher (Netflix),Spider-Man (2002),40,No,60,Yes,2,120,3.3,1100,I plan to join a professional fraternity,0,Yes,Laptop computer,Yes,2,Yes,200,I plan on earning a bachelor's degree at UC Merced,60,90,No,Yes,No,No,No,100,40,Waffles,coffee,Dogs,80,8,1,80,60,Yes,tolerable,Spider-Man,Joker,Fall,ambidextrous,80,90,5,90,Fre-001,Professor Haik,snow,30
Bio 18,Southern California,Female,Hispanic or Latino,Junior,44,Biological Sciences,NA,16,2.2,Yes: Math 15 at UC Merced,No,Visual,10,October,19,NA,8,NA,1500,0,0,0,6,"Facebook,Instagram",Android,NA,NA,NA,NA,40,60,NA,NA,NA,NA,dormitory,4,1,0,20,30,bus,50,NA,public school,80,No,30,dining commons,No,No,Yes,2,separated,90,70,30,No,No,30,20,30,20000,NA,NA,NA,NA,No,10,40,NA,No,Single,Green,7,50,7,14,14,7,0,holidays,90,5,1,NA,NA,90,NA,60,No,3,450,3,NA,I do not plan to join a fraternity nor sorority,0,Yes,Laptop computer,No,NA,No,NA,I plan on earning a bachelor's degree at UC Merced,10,50,No,Yes,No,No,No,NA,NA,Waffles,tea,Cats,50,30,1,70,NA,No,Yes!,NA,NA,Fall,left-handed,60,NA,3,NA,NA,NA,ocean,30
Bio 18,Southern California,Female,Hispanic or Latino,Senior,88.5,Biological Sciences,NA,16,2.305,"Yes: a (non-AP) Statistics course in high school,Yes: Math 15 at UC Merced",Yes,Visual,48,March,21,62,8,175,1200,2,0,0.5,6,"Pinterest,Twitter",Android,"Los Angeles Angels,Los Angeles Dodgers,San Franciso Giants","Green Bay Packers,San Francisco 49ers,Seattle Seahawks,St. Louis Rams","Los Angeles Clippers,Los Angeles Lakers",Los Angeles Kings,0,85,1,0,NA,No,off-campus house in Merced,7,5,0,85,80,car,65,15,public school,8,No,82,"Bookstore\, Marketplace\, and/or the Lantern",Yes,Yes,Yes,2.1,married,70,95,98,No,No,75,92,65,79000,75,20,0,5,Yes,90,89,95,No,Single,RED,3,80,4,7,1,4,0,holidays,100,85,2,Phineas and FerbÂ ,Coraline,60,Yes,92,Yes,5,264,3.6,1100,NA,15,Yes,"Laptop computer,Computer lab",No,19,Yes,0,I plan on earning a bachelor's degree at UC Merced,99,20,No,No,Yes,No,No,100,5,Pancakes,coffee,Dogs,90,2,1,98,90,Yes,Yes!,Spider-man,Ultron,Fall,right-handed,95,99,2,98,Bio 141,Thomas Hothem,ocean,100
Bio 18,Southern California,Male,Hispanic or Latino,Junior,34,Biological Sciences,NA,15,3.2,Yes: Math 15 at UC Merced,No,Visual,5,May,19,72,11,155,1800,4,5,0,7.5,"Facebook,Instagram,Twitter",iPhone,Los Angeles Dodgers,San Diego Chargers,"Boston Celtics,New Orleans Pelicans",Anaheim Ducks,40,70,0,2,18,Yes,off-campus house in Merced,4,4,17,80,60,car,90,0,public school,80,No,30,"Bookstore\, Marketplace\, and/or the Lantern",No,No,Yes,1.4,married,60,90,90,No,No,80,60,0,20000,70,10,10,5,No,60,40,40,NA,In a relationship,Red,8,80,5,13,6,5,0,holidays,100,80,2,Bojack Horseman,Ratatouille,10,No,40,No,2.5,60,4.2,1200,I do not plan to join a fraternity nor sorority,90,Yes,"Laptop computer,(other)",Yes,12,Yes,0,I plan on earning a bachelor's degree at UC Merced,100,70,No,Yes,No,Yes,Yes,100,20,Pancakes,tea,Dogs,100,3,1,100,50,Yes,tolerable,Spiderman,Venom,Summer,right-handed,90,60,3,80,Calculus 2 (Math 12),Michael Levielle (TA),ocean,100
Bio 18,Northern California,Male,"American Indian or Alaskan Native,White or Caucausian",Sophomore,4,Biological Sciences,NA,16,3.7,"Yes: Math 15 at UC Merced,Yes: another (other than Math 15) statistics training course at UC Merced",Yes,Auditory,2,May,19,70,1,175,1500,5,1,8,7,Twitter,Android,Detroit Tigers,Buffalo Bills,Atlanta Hawks,"Anaheim Ducks,Columbus Blue Jackets",0,10,1,NA,NA,No,dormitory,5,2,1,70,75,bus,10,0,public school,50,Yes,50,"dining commons,Bookstore\, Marketplace\, and/or the Lantern,carts",No,No,Yes,1,married,50,50,50,No,No,50,53,0,40000,50,25,15,1,No,75,99,2,No,Single,blu,21,25,6,13,7,3,0,holidays,100,50,1,Dext,Groundhogs Day,69,No,50,Yes,1,150,307,1270,I do not plan to join a fraternity nor sorority,20,No,Laptop computer,NA,5,Yes,200,I plan on earning a bachelor's degree at UC Merced,5,0,No,No,No,No,No,90,2,Pancakes,tea,Cats,20,20,1,0,20,No,No!,Thor,Joker,Winter,right-handed,20,28,4,5,Bio 2,Lair,ocean,20
Bio 18,Northern California,Male,Hispanic or Latino,Sophomore,44,Biological Sciences,NA,17,2.7,Yes: Math 15 at UC Merced,No,Visual,20,October,19,70,12,220,1000,6,0,0,6,Instagram,iPhone,San Franciso Giants,Oakland Raiders,Golden State Warriors,San Jose Sharks,30,50,0,2,17,Yes,off-campus house in Merced,4,4,0,85,75,bus,20,70,public school,60,Yes,75,"dining commons,Bookstore\, Marketplace\, and/or the Lantern,restaurant vendors",No,Yes,Yes,2,NA,25,80,30,No,Yes: intramural team,30,60,100,35000,60,15,0,10,No,75,60,50,No,It's complicated,Navy Blue,8,60,5,7,0,5,0,monthly,75,25,2,Dragon Ball,Star Wars,75,No,85,No,2,250,3.8,1380,I do not plan to join a fraternity nor sorority,10,Yes,Laptop computer,No,8,Yes,NA,I plan on earning a bachelor's degree at UC Merced,30,0,No,Yes,No,Yes,Yes,80,10,Pancakes,tea,Dogs,70,1,1,85,90,Yes,Yes!,The Flash,Freeza,Spring,right-handed,80,70,4,60,NA,Arabi,ocean,90
Bio 18,Central California,Female,Hispanic or Latino,Sophomore,32,Biological Sciences,NA,16,2.9,Yes: Math 15 at UC Merced,No,Visual,20,April,19,5,8,150,200,2,0,0,7,"Google+,Instagram",iPhone,NA,NA,"Los Angeles Lakers,Miami Heat",NA,NA,NA,NA,NA,NA,NA,off-campus house in Merced,5,5,13,100,50,bus,100,100,public school,50,Yes,10,"Bookstore\, Marketplace\, and/or the Lantern,carts,restaurant vendors",Yes,Yes,Yes,3,married,100,88,100,No,No,100,100,0,NA,60,30,10,80,No,100,70,70,No,Single,red,7,100,3,14,7,3,0,monthly,100,80,5,Youtube,NA,10,No,80,Yes,4,280,3.6,900,NA,60,Yes,Laptop computer,No,6,Yes,NA,I plan on earning a bachelor's degree at UC Merced,80,80,No,Yes,No,Yes,No,99,100,Pancakes,tea,Dogs,80,80,1,100,90,No,tolerable,NA,NA,Winter,right-handed,80,80,2,80,NA,NA,snow,60
Bio 18,Northern California,Female,White or Caucausian,Junior,90,Biological Sciences,Environmental Engineering,16,3.57,"Yes: AP Statistics,Yes: Math 15 at UC Merced",No,Visual,23,April,20,63,8,119,1900,60,3,0,6.75,Facebook,Android,NA,NA,NA,NA,35,0,3,0,NA,Yes,off-campus house in Merced,3,3,0,75,60,bus,75,25,public school,75,No,0,"Bookstore\, Marketplace\, and/or the Lantern,restaurant vendors",No,No,Yes,1.2,divorced,15,80,90,Yes,No,35,NA,2000,55000,25,45,5,50,No,90,80,60,No,Single,grey-green,4,65,3,8,6,3,0,holidays,80,75,2,MythBusters,"Scooby-Doo, Zombie Island",65,No,75,Yes,4,275,3.7,NA,I am in a professional fraternity,60,Yes,"Laptop computer,(other)",Yes,3,Yes,NA,I plan on earning a bachelor's degree at UC Merced,75,0,No,No,No,No,Yes,99,45,Pancakes,tea,Dogs,80,2,2,80,80,Yes,No!,Superman,Loki,Spring,right-handed,80,60,4,75,"Food History, HIST 027",Grant Nobel,ocean,40
Bio 18,Northern California,Female,Asian or Pacific Islander,Sophomore,47,Biological Sciences,Computer Science and Engineering,16,3.51,Yes: Math 15 at UC Merced,No,Kinesthetic,5,May,19,62,8,132,1200,6,1,1,6,Twitter,iPhone,Oakland Athletics,Seattle Seahawks,Los Angeles Lakers,San Jose Sharks,20,70,0,4,15,Yes,off-campus house in Merced,3,2,15,80,65,car,20,25,public school,50,No,60,"dining commons,Bookstore\, Marketplace\, and/or the Lantern,carts",No,Yes,Yes,2,separated,75,75,70,No,No,70,65,200,60000,30,45,5,20,No,85,80,75,No,In a relationship,lavender,7,75,6,14,7,6,1,monthly,85,85,1,The Office,Cars (Disney),40,Yes,85,Yes,3,148,3.6,1100,I do not plan to join a fraternity nor sorority,70,Yes,"Laptop computer,Tablet",No,10,Yes,0,I plan on earning a bachelor's degree at UC Merced,85,70,No,Yes,No,No,Yes,100,30,Waffles,coffee,Dogs,85,9,2,80,75,No,Yes!,Iron Man,Joker,Winter,right-handed,75,80,3,80,Bio 002,Jennifer Samuelson,snow,90
Bio 18,Central California,Female,"Hispanic or Latino,White or Caucausian",Sophomore,51,Biological Sciences,Economics,16,3,Yes: Math 15 at UC Merced,No,Kinesthetic,48,January,20,NA,7,140,1300,1,2,0,5,"Instagram,Twitter",iPhone,Los Angeles Dodgers,St. Louis Rams,Golden State Warriors,"Carolina Hurricanes,Los Angeles Kings,San Jose Sharks",0,50,0,0,24,No,commute outside of Merced,4,1,0,98,70,car,80,0,public school,80,No,40,"Bookstore\, Marketplace\, and/or the Lantern",No,No,Yes,2.5,"married,I have a step-father/step-mother",0,89,89,No,No,45,90,300,90000,10,10,80,0,No,89,85,85,Yes,Single,purple,7,90,4,14,6,3,0,weekly,0,100,2,Riverdale,Frozen 2,60,Yes,89,Yes,4,79,3.98,1120,I do not plan to join a fraternity nor sorority,100,Yes,"Laptop computer,Tablet",No,10,No,220,I plan on earning a bachelor's degree at UC Merced,90,80,No,Yes,No,No,Yes,100,0,Pancakes,tea,Dogs,89,5,1,75,40,No,Yes!,Captin America,Dark Vader,Winter,right-handed,90,90,4,90,Bio 02,Bishal Parajuli,NA,100
Bio 18,Northern California,Female,Hispanic or Latino,Sophomore,47,Biological Sciences,NA,16,2.5,Yes: Math 15 at UC Merced,No,Visual,5,July,19,63,6,120,3000,5,0,1,6,"Facebook,Google+,Instagram,Pinterest,Twitter",iPhone,Oakland Athletics,"Dallas Cowboys,New England Patriots,San Francisco 49ers",Sacramento Kings,Los Angeles Kings,0,60,0,3,18,No,dormitory,3,3,5,80,70,taxi/Uber/Lyft,20,100,public school,80,Yes,50,"dining commons,Bookstore\, Marketplace\, and/or the Lantern,carts,restaurant vendors",No,Yes,Yes,2,married,100,100,100,No (but planning to pledge in the future),No,80,50,100,30000,45,50,5,45,No,80,80,80,No,Single,green,4,80,7,14,7,4,0,monthly,100,60,2,the bachelor,grown ups,80,Yes,90,Yes,5,200,3.67,1100,"I plan to join a professional fraternity,I plan to join a service fraternity",50,Yes,"Laptop computer,Computer lab",No,5,Yes,1000,I plan on earning a bachelor's degree at UC Merced,80,50,No,Yes,No,No,Yes,100,0,Pancakes,coffee,Dogs,90,2,1,100,100,Yes,Yes!,ironman,joker,Summer,right-handed,100,100,4,50,Spark - Psychology of College LifeÂ ,Ross Avilla,ocean,80
Bio 18,Central California,Male,"Asian or Pacific Islander,Hispanic or Latino",Junior,74.7,Biological Sciences,Psychology,12,2.98,Yes: AP Statistics,No,Kinesthetic,NA,March,20,70,11,210,1500,6,2,2,6,NA,iPhone,NA,Denver Broncos,NA,NA,45,5,NA,NA,NA,NA,off-campus house in Merced,4,4,NA,70,10,car,40,100,public school,0,NA,NA,NA,No,No,Yes,1.3,married,20,95,100,Yes,No,50,20,0,60000,50,8,10,60,Yes,98,70,70,No,Single,"White, it contains all other colors, and stands out the most.",24,20,8,9,0,8,0,monthly,10,90,0,Friends,Cool runnings,10,No,80,No,2,140,3.8,1160,I am in a fraternity,70,Yes,Laptop computer,No,60,Yes,NA,I plan on earning a bachelor's degree at UC Merced,95,20,No,Yes,No,Yes,Yes,80,20,Pancakes,coffee,Dogs,100,4,1,50,85,Yes,tolerable,spiderman,loki,Summer,right-handed,90,50,3,40,Math 11,Prof. Sandoval for Math 11,ocean,90
Bio 18,Southern California,Male,"Asian or Pacific Islander,White or Caucausian",Junior,56,Biological Sciences,Applied Mathematical Sciences,16,3.95,Yes: Math 15 at UC Merced,No,Visual,1,May,19,74,13,250,2000,2,8,0,6.5,"Facebook,Instagram,Twitter",Android,Boston Red Sox,Arizona Cardinals,Chicago Bulls,Columbus Blue Jackets,80,15,1,0,NA,Yes,dormitory,5,5,0,90,50,car,75,5,public school,50,No,70,"dining commons,restaurant vendors",Yes,No,No,1.2,married,15,95,50,No,Yes: sports club,15,50,300,20000,0,80,4,10,Yes,75,95,80,No,Single,red,27,65,6,9,1,6,0,holidays,0,65,1,Grim,Tron,85,No,85,Yes,2,35,4,1260,I do not plan to join a fraternity nor sorority,40,Yes,"Desktop computer,Laptop computer",Yes,10,Yes,0,I plan on earning a bachelor's degree at UC Merced,80,15,No,Yes,No,No,Yes,100,20,Waffles,(neither),Dogs,80,3,2,100,75,No,Yes!,Flash,Joker,Fall,right-handed,100,80,4,40,Bio-02,NicolasÂ ,snow,85
Bio 18,Central California,Female,Asian or Pacific Islander,Junior,66.3,Biological Sciences,NA,16,3.4,Yes: Math 15 at UC Merced,Yes,Kinesthetic,5,May,19,62,6,120,1000,1,3,0,6,"Instagram,Twitter",iPhone,NA,San Francisco 49ers,Los Angeles Lakers,NA,NA,75,1,0,NA,NA,dormitory,2,2,0,50,40,car,0,80,public school,80,No,0,"dining commons,Bookstore\, Marketplace\, and/or the Lantern,carts",No,No,Yes,4,married,100,40,50,No,No,40,50,1000,80000,NA,NA,NA,NA,No,50,50,50,No,Single,green,3,50,5,10,0,1,0,weekly,0,85,1,Greys Anatomy,any Hindi movie,NA,NA,70,No,2,150,4.4,1200,I do not plan to join a fraternity nor sorority,100,Yes,Laptop computer,No,4,Yes,15,I plan on earning a bachelor's degree at UC Merced,100,0,No,No,No,No,Yes,100,40,Waffles,coffee,Dogs,80,60,4,80,0,No,No!,iron man,harley quinn,Spring,right-handed,NA,50,5,75,spark: medical physics,Arghavan a TA for chem 2,ocean,100
Bio 18,Northern California,Male,White or Caucausian,Junior,73,Biological Sciences,NA,16,3.853,Yes: Math 15 at UC Merced,Yes,Kinesthetic,16,August,21,77,15,197,2000,3,0,1,7,Instagram,Android,NA,NA,NA,Los Angeles Kings,45,20,1,6,17,Yes,off-campus apartment in Merced,2,1,4,30,15,bus,90,0,public school,70,Yes,40,"dining commons,carts",No,No,No,2,NA,50,70,30,No,No,90,20,0,80000,70,30,0,0,Yes,60,80,NA,No,In a relationship,purple,7,70,7,30,12,7,0,holidays,40,70,5,Witcher,inglorious basterds,60,Yes,70,Yes,3,198,3.9,1300,I do not plan to join a fraternity nor sorority,0,Yes,"Desktop computer,Laptop computer,Tablet,Computer lab",Yes,25,Yes,200,I plan on earning a bachelor's degree at UC Merced,60,10,No,No,No,Yes,No,100,25,Waffles,(neither),Cats,30,0.5,2,90,100,No,Yes!,spiderman,doom,Winter,right-handed,70,30,2,60,ANTHRO 169,michelle leslie,ocean,70
Bio 18,Northern California,Male,"Hispanic or Latino,White or Caucausian",Sophomore,33,Biological Sciences,English,12,3,Yes: Math 15 at UC Merced,No,Visual,14,January,20,70,11,240,1300,12,0,0,6,"Instagram,Twitter",iPhone,San Franciso Giants,San Francisco 49ers,Golden State Warriors,San Jose Sharks,0,20,0,5,16,No,dormitory,2,2,0,75,50,taxi/Uber/Lyft,70,0,public school,50,Yes,50,"dining commons,Bookstore\, Marketplace\, and/or the Lantern",No,Yes,Yes,1.5,married,40,80,80,No,Yes: intramural team,70,90,0,20000,0,20,20,40,No,40,60,50,No,Single,Red and Teal,66,100,14,14,7,14,0,monthly,100,50,3,Mind Hunter,Step Brothers,80,No,60,Yes,3,180,3.6,1050,I do not plan to join a fraternity nor sorority,20,No,Laptop computer,Yes,10,Yes,200,I plan on earning a bachelor's degree at UC Merced,80,0,No,Yes,No,Yes,Yes,100,0,Pancakes,coffee,Dogs,20,2,1,100,60,No,tolerable,Batman,Joker,Spring,right-handed,80,80,4,50,So far organic chemistry has been enjoyable.,"So far, Mark (chemistry professor) has been my favorite professor.",ocean,70
Bio 18,Northern California,Male,"Black or African American,White or Caucausian",Junior,NA,Biological Sciences,NA,15,2.3,Yes: Math 15 at UC Merced,Yes,Kinesthetic,8,June,20,70,10.5,190,NA,NA,0,NA,7,"Facebook,Instagram,Twitter",iPhone,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,off-campus house in Merced,4,4,15,75,50,car,85,0,public school,75,No,NA,"Bookstore\, Marketplace\, and/or the Lantern,restaurant vendors",No,No,Yes,NA,I have a step-father/step-mother,25,NA,100,Yes,No,50,NA,300,90000,50,25,10,NA,No,80,NA,NA,No,Single,yellow,11,NA,7,7,NA,NA,0,holidays,100,75,2,Avatar the Last Airbender,NA,0,No,80,Yes,5,200,3,NA,I am in a fraternity,80,Yes,"Laptop computer,Tablet",No,50,Yes,NA,I plan on earning a bachelor's degree at UC Merced,90,0,No,Yes,No,Yes,No,NA,40,Waffles,tea,Dogs,100,3,1,90,NA,No,No!,Green Lantern,NA,Summer,right-handed,NA,NA,3,NA,CRES 1,Dusty Ventura,ocean,0
Bio 18,Southern California,Male,White or Caucausian,Junior,71,Biological Sciences,NA,16,2.674,Yes: another (other than Math 15) statistics training course at UC Merced,Yes,Visual,1,June,20,74,11.5,190,1500,6,0,2,7,"Facebook,Instagram,Twitter",Android,San Diego Padres,New Orleans Saints,"Boston Celtics,Los Angeles Clippers,Philadelphia 76ers",Anaheim Ducks,45,3,0,1,19,Yes,off-campus house in Merced,4,4,128,80,80,car,95,5,public school,40,Yes,38,"dining commons,restaurant vendors",No,Yes,No,2.1,married,55,95,90,Yes,No,75,75,100,200000,0,100,0,0,No,85,80,75,No,Single,green,7,95,7,12,0,7,0,holidays,0,93,3,hulu,Interstellar,6,No,90,Yes,2,208,3.8,1090,I am in a fraternity,80,No,Laptop computer,Yes,25,No,300,I plan on earning a bachelor's degree at UC Merced,100,99,No,No,Yes,No,No,99,15,Waffles,(neither),Dogs,90,4,1,95,55,Yes,No!,Thor,Joker,Spring,right-handed,90,95,3,65,Bio 002,Tom Hoathem,ocean,100
Bio 18,Central California,Male,"Black or African American,White or Caucausian",Sophomore,47,Biological Sciences,"Applied Mathematical Sciences,Economics",16,3.187,Yes: Math 15 at UC Merced,No,Visual,30,April,19,69,10,148,2000,6,0,0,5,"Instagram,Twitter",iPhone,Cleveland Indians,Atlanta Falcons,New Orleans Pelicans,Los Angeles Kings,50,50,0,0,0,Yes,commute outside of Merced,4,4,16,80,40,car,30,0,public school,50,No,40,"dining commons,restaurant vendors,vending machines",No,No,Yes,1.5,separated,0,90,50,No,No,50,90,0,50000,0,30,50,20,No,70,80,80,No,Single,green,4,80,7,13,5,5,3,weekly,0,80,3,The Vampire Diaries,Twilight,0,No,70,No,3,500,4.2,1100,I do not plan to join a fraternity nor sorority,1100,Yes,Laptop computer,No,6,Yes,0,I plan on earning a bachelor's degree at UC Merced,100,0,No,No,No,Yes,No,100,100,Waffles,coffee,Dogs,100,7,1,90,60,No,No!,beyonceÂ ,n/a,Winter,right-handed,90,70,4,50,Bio 002,Dr. Dulai,snow,0
Bio 18,Central California,Male,Hispanic or Latino,Junior,NA,Biological Sciences,Biological Sciences,13,NA,Yes: Math 15 at UC Merced,No,Visual,NA,May,19,68,12.5,186,NA,NA,1,0,8,"Facebook,Instagram,Twitter",iPhone,NA,San Francisco 49ers,NA,Arizona Coyotes,0,75,0,NA,NA,NA,dormitory,3,3,NA,75,80,bus,100,10,public school,50,No,80,"dining commons,Bookstore\, Marketplace\, and/or the Lantern,carts",Yes,No,No,1,married,90,75,75,No,No,80,50,NA,NA,NA,NA,NA,NA,No,80,75,50,No,Single,NA,5,50,7,14,2,14,0,weekly,10,50,1,The Mandalorian,Star Wars: Revenge of the Sith,50,No,60,Yes,3,200,4.2,1190,NA,0,Yes,Laptop computer,Yes,10,Yes,NA,I plan on earning a bachelor's degree at UC Merced,70,10,No,No,No,No,No,95,NA,Waffles,coffee,Cats,90,2,1,100,40,No,No!,Iron Man,Thanos,Winter,right-handed,100,75,4,90,SPARK Immigration and EconomicsÂ ,Mark Vidensek,snow,90
Bio 18,Central California,Male,Asian or Pacific Islander,Sophomore,40,Biological Sciences,Sociology,16,2.5,Yes: Math 15 at UC Merced,No,Visual,2,November,19,73,12,175,3000,4,1,0,4,"Instagram,Twitter",iPhone,Los Angeles Dodgers,Cleveland Browns,"Los Angeles Clippers,Washington Wizards",San Jose Sharks,0,50,0,1,17,Yes,commute outside of Merced,4,4,10,25,50,car,50,0,public school,75,No,50,"Bookstore\, Marketplace\, and/or the Lantern",No,No,No,3.5,married,0,70,100,No,No,100,70,0,80000,0,50,50,0,No,76,80,76,No,Single,Green,9,0,10,12,2,3,0,weekly,0,100,1,Game of Thrones,Wolf of Wall Street,10,No,40,No,3,130,4.4,1320,I do not plan to join a fraternity nor sorority,20,Yes,"Desktop computer,Laptop computer",Yes,10,Yes,0,I plan on earning a bachelor's degree at UC Merced,80,80,No,No,No,Yes,No,90,20,Waffles,coffee,Dogs,80,4,2,100,90,No,tolerable,Iron Man (rip),Joker,Spring,right-handed,90,70,0,60,Chem 1,Dusty Ventura,ocean,100
Bio 18,Central California,Male,Asian or Pacific Islander,Sophomore,65,Biological Sciences,NA,16,2.6,"Yes: AP Statistics,Yes: Math 15 at UC Merced",No,Visual,10,March,19,72,10,165,3000,8,2,6,8,"Facebook,Instagram,Twitter",iPhone,San Franciso Giants,San Diego Chargers,Sacramento Kings,San Jose Sharks,50,65,0,3,16,Yes,commute outside of Merced,5,5,24,25,25,car,70,70,public school,85,Yes,0,"Bookstore\, Marketplace\, and/or the Lantern,restaurant vendors",No,No,Yes,1.3,married,0,25,50,No (but planning to pledge in the future),No,85,50,500,75000,30,20,15,10,Yes,25,75,85,No,In a relationship,RED,10,78,12,10,2,12,1,weekly,85,65,2,prison break,The Longest Yard,11,Yes,88,No,4,79,4.2,1080,I plan to join a professional fraternity,30,Yes,Laptop computer,Yes,25,Yes,0,I plan on earning a bachelor's degree at UC Merced,100,40,No,No,No,Yes,No,90,0,Pancakes,coffee,Dogs,80,2,3,95,0,No,Yes!,Iron ManÂ ,NA,Winter,right-handed,50,15,8,60,Econ 01,Kurt Schnier,ocean,80
Bio 18,Southern California,Female,Asian or Pacific Islander,Sophomore,60,Biological Sciences,NA,13,3.39,Yes: another (other than Math 15) statistics training course at UC Merced,Yes,Visual,40,February,19,61,7.5,118,1.00E+23,3,1,0,5,"Facebook,Instagram,LinkedIn",iPhone,San Diego Padres,New Orleans Saints,"Los Angeles Lakers,Miami Heat",Montreal Canadiens,50,80,0,5,16,No,dormitory,5,5,25,60,50,bus,50,0,private school,80,Yes,80,dining commons,No,NA,No,2.5,married,30,75,40,No,No,0,0,0,1000,0,NA,0,100,No,80,80,20,No,In a relationship,Pink,9,80,4,14,4,2,0,holidays,0,0,1,netflix,the little mermaid,50,Yes,70,No,5,700,3.7,1090,I do not plan to join a fraternity nor sorority,70,Yes,Laptop computer,Yes,4,Yes,100,I plan on earning a bachelor's degree at UC Merced,100,30,No,Yes,Yes,Yes,No,100,70,Waffles,coffee,Dogs,80,1,3,70,80,Yes,Yes!,wonder woman,batman,Summer,right-handed,80,80,4,80,Medical Physics,Susan Varnot,ocean,80
Bio 18,Southern California,Female,Hispanic or Latino,Sophomore,39,Biological Sciences,NA,16,2.74,Yes: Math 15 at UC Merced,No,Kinesthetic,3,November,19,63,8,170,1700,5,0,0,5.5,"Instagram,Twitter",iPhone,Los Angeles Dodgers,Seattle Seahawks,Golden State Warriors,"Los Angeles Kings,San Jose Sharks",50,2,1,0,NA,NA,off-campus apartment in Merced,2,2,0,65,50,bus,50,50,public school,85,Yes,30,"Bookstore\, Marketplace\, and/or the Lantern,restaurant vendors",No,No,Yes,3.3,I have a step-father/step-mother,70,85,70,No,No,40,80,300,40000,65,20,5,10,No,75,80,50,No,Single,Cobalt Blue,13,50,7,14,5,4,0,holidays,80,85,7,Grey's Anatomy,Nightmare on Elm Street,90,No,90,Yes,3,105,3.4,1190,I do not plan to join a fraternity nor sorority,0,Yes,"Laptop computer,Tablet",No,5,Yes,0,I plan on earning a bachelor's degree at UC Merced,100,0,No,Yes,No,No,No,100,30,Waffles,coffee,Dogs,90,5,1,100,30,Yes,Yes!,Black Widow,Green Goblin,Fall,right-handed,70,65,4,75,Wri 001,Dusty Ventura,snow,100
Bio 18,Northern California,Female,White or Caucausian,Sophomore,56,Biological Sciences,Mechanical Engineering,16,3,"Yes: AP Statistics,Yes: Math 15 at UC Merced",No,Kinesthetic,8,August,19,68,11,153,2000,3,0,0,6,NA,Android,NA,NA,NA,NA,25,0,4,2,18,Yes,off-campus apartment in Merced,2,1,0,50,30,bus,57,0,public school,30,Yes,32,"dining commons,Bookstore\, Marketplace\, and/or the Lantern",No,Yes,No,1.2,married,50,20,40,No,No,10,50,0,80000,17,10,3,70,Yes,10,40,20,No,Single,Forest Green,26,50,2,10,6,2,0,holidays,0,0,1,Any David Attenborough documentary,Spaceballs,70,Yes,50,Yes,5,138,3.5,1440,I do not plan to join a fraternity nor sorority,0,Yes,"Laptop computer,(other)",No,5,Yes,1000,I plan on earning a bachelor's degree at UC Merced,80,80,No,Yes,No,No,No,90,20,Waffles,(neither),Dogs,77,0.5,2,80,96,No,No!,NA,NA,Summer,right-handed,40,40,4,50,Psy 001 with Altman,Meaghan Altman,ocean,80
Bio 18,Northern California,Female,Asian or Pacific Islander,Junior,59,Biological Sciences,NA,16,NA,Yes: Math 15 at UC Merced,No,Visual,20,October,20,64,7,115,900,10,1,0,6,Instagram,iPhone,San Franciso Giants,San Francisco 49ers,"Golden State Warriors,Los Angeles Lakers,Sacramento Kings",San Jose Sharks,30,75,0,NA,NA,No,off-campus house in Merced,3,NA,0,20,30,car,50,80,public school,10,No,50,carts,No,No,No,4.5,married,95,60,10,No,No,50,70,0,NA,NA,60,40,100,No,50,60,60,No,Single,Red,7,10,2,9,0,2,0,weekly,0,40,1,Grey's Anatomy,I don't have one.,70,No,75,Yes,2,100,3.5,NA,I do not plan to join a fraternity nor sorority,20,Yes,Laptop computer,No,5,No,NA,I plan on earning a bachelor's degree at UC Merced,80,90,No,Yes,No,No,Yes,95,40,Waffles,tea,Dogs,40,50,2,80,100,Yes,No!,Spider-Man,None.,Winter,right-handed,50,50,20,20,None,None,ocean,50
